cluster_id,cluster_type,profile_ids,event_type,primary_asset_or_service,business_function,start_date,end_date,evidence_ids,evidence_count,anchor_evidence_id,anchor_source_type,evidence_strength,entity_summary,impact_keywords,cluster_summary,confidence_score,publishers,urls,last_updated
CL-000129,INCIDENT,SP-014,UNKNOWN,UNKNOWN,IT Operations,2026-01-19,2026-01-19,EV-D03049A283,1,EV-D03049A283,news,Weak,,,UNKNOWN affecting UNKNOWN in IT Operations.,0.5,SecurityWeek,https://news.google.com/rss/articles/CBMinAFBVV95cUxNRXE4NzczM1lHY29GVHU3MUt2bk9jM3VKRE9JRGFFQzVSUTljdzQyMmNiVEhtWmU5WWR1bmNWVnNLcDlDakhuMFdVc1AycGRtb2ZjU0V0X1VMZzNDbEpIdTVsdkhtRTRMN1BDMVJHMzNFcWtTTzBSdHJaT1hxMjVLZkE0TXBPS0ZNUUtEU0dwbjV5QkFsSG9vXzFaeGvSAaIBQVVfeXFMT1VxTnZFUllrdnNQMHhkVTdQOS1Cb0xZSHRsX21MYWYwNmFGRjhJclNoOWxmYnJEY1JsaUtIdkZyT21wa2Q5NjBzNUNJZ1VCRVhtMHN6VVhXd0pOWGpZQ0dXQWJZNEhaZThCZXNjbmJIcE5LanZZcHBQNUpQLXNZNlRUeXBoXzRhMjJ1OTJ5ZTNxYWN0cl9tMmdkcHMzWHVpOXlR?oc=5,2026-04-08T19:05:55
CL-000130,INCIDENT,SP-009,OUTAGE_NETWORK,network,Network Infrastructure,2026-01-20,2026-01-20,EV-88FFECA46C,1,EV-88FFECA46C,news,Weak,,outage,OUTAGE_NETWORK affecting network in Network Infrastructure.,0.7,Fierce Network,https://news.google.com/rss/articles/CBMihAFBVV95cUxOXzRGZjdYTHNqcU1WOGdhSHgtWngxNmc2MTgxT0ltTGpETVZINjdjWU1paDhJOXFsckp5ZXlWTzdjS0JCbDI1ZF9CajV0MXU3Y0ZNU0pMbjV2Z2N3VWduUk5odlRSXzZSV1NnVzFmUkZaQVpINFM1eHotS2ZDalRrTTlrOFA?oc=5,2026-04-08T19:05:55
CL-000131,INCIDENT,SP-004,UNKNOWN,UNKNOWN,Transportation & Logistics,2026-01-21,2026-01-21,EV-01BD93FD38,1,EV-01BD93FD38,news,Weak,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.,0.5,Logistics Middle East,https://news.google.com/rss/articles/CBMivwFBVV95cUxPNUU5bkxfdzZnRWN0NWdCeVViOGZGNjNaUjNqM2l0WVF0MTc1NFRyNFRJcGZVYWdhaWl6eEJ4R0JvZVhMaHlHUUFZbWJ6M3ZrX1ljUll6S252NlhBVm1qX2F2ejRCNld1SGZVQ1ZrNGI1QXYyQTJBQmNSdUdNRVNzWFFWWDJRQVFUZnVjXzBzcE1IZnVlZ3oyaXFNVzNCMFp6eFdFMmdTZnBycG93QlZCNDZNX0l5UnRpSXJHZGluUQ?oc=5,2026-04-08T19:05:55
CL-000132,INCIDENT,SP-009,OUTAGE_NETWORK,network,Network Infrastructure,2026-01-21,2026-01-21,EV-8910DDE3F8,1,EV-8910DDE3F8,news,Weak,,outage,OUTAGE_NETWORK affecting network in Network Infrastructure.,0.7,PhoneArena,https://news.google.com/rss/articles/CBMifEFVX3lxTE9ka2l1MmM3VG9CYU5ESDJuVWNGTS03bU1oNEhnNUowaldlV1BDSnNXT2FJdExCckFidEFGbG44QmFxXzU4SmVnS2VFMjhTUXNEdGF5S2pVNEwtSk5BUU1QT2E0Tm8waHlCSVpsZGxSbDlnY2JrMk9aNWxvcHA?oc=5,2026-04-08T19:05:55
CL-000133,INCIDENT,SP-013,DESTRUCTIVE_CYBER_ATTACK,systems,Security Operations,2026-01-25,2026-01-25,EV-5E2DA7048F,1,EV-5E2DA7048F,news,Weak,,incident,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.,0.5,Rescana,https://news.google.com/rss/articles/CBMiyAFBVV95cUxObGJfeUtVOXBteXdRb3pnNmlqcE54T3JZV3ZnX3NvX1JWQmJzR1VWSVAzRU9xS3c4SmQ2d1dPaUtMZ0pIWEVILTgxNGxVeHg2b0stZGRfalZSVnpTdjI4X2dEd2JBZnlRSDZFY2R2Um8xWnU2bWtrcHRya3JTRHlPMmE1MFRtU3FyaFY1SGo3eFdKQ1VUcTFGdmZaa1JTSWFqWnRtd0NsdzZEeGhWbW5semFvWUozQi1WTlhzcXM2MzhvZGw4UEl4VA?oc=5,2026-04-08T19:05:55
CL-000134,INCIDENT,SP-010,OUTAGE_APPLICATION,applications,Physical Infrastructure,2026-01-26,2026-01-26,EV-5F68D2BAD7,1,EV-5F68D2BAD7,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Physical Infrastructure.,0.65,WIRED,https://news.google.com/rss/articles/CBMihgFBVV95cUxQaHZvNFBoUFFRWFFKb0FkaXFON2dSS0l3LXFCbnNlZ3dnMHZYZ1lVRDBTaWcxRVJpVnNCbEtCVkJzMEdEaldBc1FxQ2Y2Nk1tQnpJQ2xUMmNjaTdFZDNtQTJtUS1KaVVnYXZCZTNOekVuN21Cd3UwTm9hSk5zZ3JoT3Axd1ViQQ?oc=5,2026-04-08T19:05:55
CL-000135,INCIDENT,SP-010,OUTAGE_APPLICATION,applications,Physical Infrastructure,2026-01-27,2026-01-27,EV-9FBAF82D81,1,EV-9FBAF82D81,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Physical Infrastructure.,0.65,Reuters,https://news.google.com/rss/articles/CBMivgFBVV95cUxOLTJvaHlDNjRaYm84UFNSN21aN0gzdzBSaUI5SHA5MllldnlTTUYyclZrdThEczRvX25FY3M3cHdiLVFwTUY4ZlhGZ3hELVYzUUxjaHVvTVU4YXl3RThTc1d6WGRUamc1Z0FVRk1OdGw2TXlSSjZHakpScDlkdWJvUzdHVk51RmthamtLLUZFRk5UQTMzQkVINE5hT2NLM0hHZTZ4M0tLMEhnUUhFd3pVTVY0TEdjcU5Kd0t0dGdn?oc=5,2026-04-08T19:05:55
CL-000136,INCIDENT,SP-004,UNKNOWN,UNKNOWN,Transportation & Logistics,2026-01-29,2026-01-29,EV-212B595863,1,EV-212B595863,news,Weak,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.,0.5,Transportation and Logistics International,https://news.google.com/rss/articles/CBMimgFBVV95cUxOc0htZzN3WllrWk40eFNvU3QtT1dEWjVZQUNNNWhlOTkyclg2RkxXNnJ1NS1HaXItdEZuUHVoT3dza3hPNUhoVW5EZjhvY3Z0X1lYNjdKRm96R1F2bzNyRXl4RWNzSFVvWVNQaUs0YnRHRkllcWZxRnhSY3lER2pjaGkxWXhISk1GYWRGLU9iZjZpSGNoSWdTVjVR?oc=5,2026-04-08T19:05:55
CL-000137,INCIDENT,SP-010,OUTAGE_APPLICATION,applications,Physical Infrastructure,2026-01-29,2026-01-29,EV-507EB83D5B,1,EV-507EB83D5B,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Physical Infrastructure.,0.55,Yahoo Finance,https://news.google.com/rss/articles/CBMigwFBVV95cUxNbHRnVnluZWRHTWhaY1c5RzdWbFcxOUVBY056bGRvUXdORWl2ZG5xTkotbGxocGt1RjFSRnFfSk5ZUDdDV0ZDS0hMS0ZTaVdRNkh5aEV6X2pPdTZYQ01VU3hkZHFKMS1ackk1bm1oS3p0MVkxODZFellUZm5BX2RNbnZ5cw?oc=5,2026-04-08T19:05:55
CL-000138,INCIDENT,SP-011,UNKNOWN,UNKNOWN,Compliance & Governance,2026-01-29,2026-01-29,EV-876578157A,1,EV-876578157A,news,Weak,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.,0.5,Modern War Institute -,https://news.google.com/rss/articles/CBMiowFBVV95cUxNVVN3NVpBRXl1N3pHTkJhZUprUWZ2blZHMGtFb2ZqbEp6cjQ1cVZ3Q2xpTEN5bTgxdFJIY1hPMld5SFNYaEpVRjhpbVlqc2dNRFYwTHJIaG5jNjZ4QXJjMU9HOW1OT0o5YjR2T2J2R2R5Q3VZaTlQQUVRWlZ4SmdHektCV2ZoSTVUeTJmV25EYW5SMnQtUHRFanRhYmRnMmRUODAw?oc=5,2026-04-08T19:05:55
CL-000139,INCIDENT,SP-001,UNKNOWN,UNKNOWN,Distribution Operations,2026-01-30,2026-01-30,EV-C19CF37D6E,1,EV-C19CF37D6E,news,Weak,,,UNKNOWN affecting UNKNOWN in Distribution Operations.,0.5,WLBT,https://news.google.com/rss/articles/CBMinwFBVV95cUxPSkZpMUNVZ0J4c250ZjI1aFRidnFlcHFhS25nV0c2bHdOM3plOGpOSVhDbVFSeFB4VHo4OHEyQXp0amNyNmRIQ0UyeVM2bUxMS01zYnlDLXo5VThuU2s3cUhyV3pNbjdTX3FpQzNUUzNGX0NXX2R3X2ZUQ3lMSE1PY2FJanBseUx1TWdnMVNWSUNsaHkxYVFkbE8wb2N4c1nSAbMBQVVfeXFMTk0tei1FekV5azAxclBWVlczVVZnSE5uYTFFQzN0YkJoQklhamVNdUVDai1sZ3dIbEdxc3RrSk1LZFpGMDBOT3hfM09GcmcwaGI2VVpXbFc0al9EdG9tWEFnZFFjSFpUMUlJZG53QUxLVUhNTVJzNEFzTjFRaE16akVhTU9aT21mWHdGU1Z6aWlzQVMzTjY5c3o3MzAtdjQ5cHRGNWVDNVVULXVCY29wSlQzN2s?oc=5,2026-04-08T19:05:55
CL-000140,INCIDENT,SP-009,UNKNOWN,network,Network Infrastructure,2026-02-02,2026-02-02,EV-039A97BA88,1,EV-039A97BA88,news,Weak,,,UNKNOWN affecting network in Network Infrastructure.,0.7,Fierce Network,https://news.google.com/rss/articles/CBMikgFBVV95cUxQeHRyYktJVVN3bXRfU3BOdlNHWlRBdlpsUHhTWTJCdmxCR20tbFhIMldfRWExSFZ4N2JLNE9VSDdfWUVqQ1VtVlB6R2gxdEVObGFjZUtyRGhCTFBBcDRTOFRhcUg3ZHMwSkF1TkNpckN0eG1peFVHRWwtMzN5OExWQmlOcmZaWmJEYW41c2Zib3RhUQ?oc=5,2026-04-08T19:05:55
CL-000141,INCIDENT,SP-013,DESTRUCTIVE_CYBER_ATTACK,systems,Security Operations,2026-02-03,2026-02-03,EV-36BBADC0A0,1,EV-36BBADC0A0,news,Weak,,,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.,0.5,cyberpress.org,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBLazl5ZFdiMThPZHZvV3VTS1ZaZ3hWU2tPeWlIX1dtM2N0M3FGWGpUSTdBQlRIN000MDVRWDc0Ty1jZ3FnQlFjNnUzTVRiNkFrajl5RFA3akpxWVhJUkFEYg?oc=5,2026-04-08T19:05:55
CL-000142,INCIDENT,SP-005,OUTAGE_IDENTITY,identity,Cloud Infrastructure,2026-02-04,2026-02-04,EV-F20441A08C,1,EV-F20441A08C,news,Weak,,outage,OUTAGE_IDENTITY affecting identity in Cloud Infrastructure.,0.7,Network World,https://news.google.com/rss/articles/CBMitgFBVV95cUxPaExYeEtZdk5WZVo3Sl9GYVU0c3c2NTIxYVpEU0t1eFNGTnpnWV9xSjlIVERNNFZpMHJJcDR5NkJDVnhnRnk1ZFFiYXhQdlJOU3UxNnRxQlZ3anV1bE12dUJTdDdZVm1OX0Z2aUtmZ2U5M2laZ3ZYQ2Y4OVZFdE40V0hFa0RtQ083YjZ4R2ZKS0lWWnR6cGNQYTY2eS1qZE5nc04tWjg1TUREOTFXa3M0LXduUmRiZw?oc=5,2026-04-08T19:05:55
CL-000143,INCIDENT,SP-004,UNKNOWN,UNKNOWN,Transportation & Logistics,2026-02-06,2026-02-06,EV-B9BD3E7B79,1,EV-B9BD3E7B79,news,Weak,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.,0.5,Inbound Logistics,https://news.google.com/rss/articles/CBMisgFBVV95cUxPOHhKNnVabTlCLXZRRGx3dUNHUzZHYy1xVjIydzZKZHJDTm9OODVfZXJIS0JCTmo5NU5YSi00aTFIZ2dGcHg5YnVzaWpGUGZsZ2RwTmFncVZtQU9oUi0tOHNlOTJicFVEc05PZW1yMEtFR3ZMNGw4cS01ZXBlb25iT2FuUzg4VDc3RzJLUVk2VTJEakNJcnlFX2h2NVY2dXZyVEhPVmdZZVFQZDlhU0VGeUlR?oc=5,2026-04-08T19:05:55
CL-000144,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-02-09,2026-02-09,EV-498B192E5C,1,EV-498B192E5C,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,The Times of India,https://news.google.com/rss/articles/CBMi8wFBVV95cUxNTDkxRUpsS1Q5Q3hraElwamZMZHRHY3RYR0ZjVE1CVG5xZ21vR2w0eWxDNVF0SS00V0VlRURaZTFSRGFQV1dib0h3dE9NMEltUWQ1ZjNyYTZPWWgwaXlIQi1oV0hUeDRSazFxaExxUE5DNTcyNWs0MHBRM0dabkFXX2s1SXFYVmF3YnZQbFlJblU0VGxIOWh6OWNaek9uc01zSXAxZXE2aDBYU0VyZWNIaUZpWnNiLTlwbGExajlwd1ZFQk9Za3JMMEMxc3A0ZVJLcFRteE5sbU1hTF92TEhIQ01oYWFjYmNwbndoNHBIeEtLX0nSAfgBQVVfeXFMTVVHMy1rUzZUWEJudDJQYWQ1cEVWOEthNC1FYXRoSUJpdWJUMlRYZC11MU1nN29yR1d2OG5qZHVnSEgwS2M5dWdOQlR4d05tenFNR0p3TWpfcWtmOXFoemVVdnp1SWtUNUxaWi15WmRMc3UtN2VCNHFKWjdVek1QOVM2Y196MDVaNXNIU0lVaElJc2tVYy1CdzlhOGpYWXhibk5qSUEtempCem45Y1BnV0xFOVppT003NGI5aHRncmQ4cHN2QkNaT21mZWJUYmxzNmMwZ09UdFpxb0M1VllJaTRjeEVzY0ZkNEJwOGdYMF9TNTh3TUdPaFM?oc=5,2026-04-08T19:05:55
CL-000145,INCIDENT,SP-007,SECURITY_RANSOMWARE,UNKNOWN,Cybersecurity,2026-02-10,2026-02-10,EV-F80A5C8BF1,1,EV-F80A5C8BF1,news,Weak,,ransomware,SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity.,0.55,TechTarget,https://news.google.com/rss/articles/CBMimgFBVV95cUxOb1p6dmFpcThQWDNBenpmV05wWUZJWlprcVV0REZlWGJiM0Y0akdudjNFUVM3Z2t4TlVHb3NycWFWTGM1bHdmcFlib0NEX2s0anpRWlVISlNnUHUzUnMtUHkwaUJEWHEyTmJReXVGbEN6QjZsTjRTNzFETmdXMDBkNmZyeVBnNnNUWGptOG82VlhScmRkcHMxRzdB?oc=5,2026-04-08T19:05:55
CL-000146,INCIDENT,SP-007,UNKNOWN,UNKNOWN,Cybersecurity,2026-02-16,2026-02-16,EV-369A9B8430,1,EV-369A9B8430,news,Weak,,,UNKNOWN affecting UNKNOWN in Cybersecurity.,0.55,SecurityBrief Australia,https://news.google.com/rss/articles/CBMimgFBVV95cUxQS3FScXQ0YnJFV0hrRXRfUFFZcFh5a0VJU29memprZDlvaXljZXJ4RWk3aHA0bGR0d05PSmU1TE9hc2xmbl9EQndwcjZsRTNuZkZfOWtkYzA2cGwtQXhteDA4SUFzc2kwQUlHNDg5SDRkbFRyVzVYMXVnWmJ5LTNJRjExOEJ4ZEx3NHhEbXhhQzVOdGx5bW5ydnJB?oc=5,2026-04-08T19:05:55
CL-000147,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-02-17,2026-02-17,EV-95E4B4EA49,1,EV-95E4B4EA49,news,Weak,,"breach,leak",SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.75,Rescana,https://news.google.com/rss/articles/CBMixwFBVV95cUxPOGNTeU54eWRUYVR1c2pjaklHZUFucDQyVlcycjVsTnN2d213MDNySWVwM3JyZ19YR3hRMGRVVi1QSlZ5eVdDY212TzNZTTRJTW9kelhzNmxZamRubTUwc3Q4Q3FBNnJCRnNNcEdZQTd0bGdMWExONER0SDVGMUVkUXRLX1B5MnFES050SzY5ZEdxOFVLbzM4S2szZjJNakQ1a0RMMlh4SldJeXhudVA0TWR0a3A2VnV3dlJ3Zzg3enMyMmNBdUdR?oc=5,2026-04-08T19:05:55
CL-000148,INCIDENT,SP-002,UNKNOWN,erp,Order Processing,2026-02-18,2026-02-18,EV-641035E4A8,1,EV-641035E4A8,news,Weak,,,UNKNOWN affecting erp in Order Processing.,0.5,CFO Dive,https://news.google.com/rss/articles/CBMifEFVX3lxTE45bEV3U0UtblBSenpHZWRpVDhfOFdBRzRGdHV4LU5nQUNXZENLVUhuTmF4cFZMNklNY1N6VjdWZTNkSEw4Y3hCQ1FJV01CV09pMF9jRzhhVkpHbUluck12SjNpZUVwQW9iWFJOaFdVcHRlU3BoUXo3X0Z2VTI?oc=5,2026-04-08T19:05:55
CL-000149,INCIDENT,SP-004,UNKNOWN,UNKNOWN,Transportation & Logistics,2026-02-18,2026-02-18,EV-BA790BAE64,1,EV-BA790BAE64,news,Weak,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.,0.5,AIMultiple,https://news.google.com/rss/articles/CBMiS0FVX3lxTFBDUkZvbkp6UlhvaDRXdzZNWnlYMG9XTlo5Ykg4X3dTNWNsQWRfX3d4SEVVSTFET3JxQTRobGQ5Y1BJb0dsV3hBTENTUQ?oc=5,2026-04-08T19:05:55
CL-000150,INCIDENT,SP-005,UNKNOWN,cloud,Cloud Infrastructure,2026-02-20,2026-02-20,EV-57CC9B4503,1,EV-57CC9B4503,news,Weak,,,UNKNOWN affecting cloud in Cloud Infrastructure.,0.5,The Guardian,https://news.google.com/rss/articles/CBMipwFBVV95cUxPdlNsWkxOcFlvVWxpRlVTWlJEclh4R0VmNmtsaFczR3hKTW9qdThJYXNzdHFXVkpuUndnbEkyVV9yNzVGdEVabExvUnBxUEpQaUZBc01GdVQ2Z05hV2YxaDJQblo0RG9JeWFVekJRb1VUM1pVV1FUYndzU18taEVVU3FMUUFaT1VrYkhicXVVSGk0VVhYejFQUjdQTkJtSS05WWsxRGdBYw?oc=5,2026-04-08T19:05:55
CL-000151,INCIDENT,SP-003,OUTAGE_APPLICATION,applications,Supplier Integration,2026-02-23,2026-02-23,EV-6E5A6D1806,1,EV-6E5A6D1806,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Supplier Integration.,0.55,State of Michigan (.gov),https://news.google.com/rss/articles/CBMioAFBVV95cUxOTzdoTGU3ZFlzODB0ZTFTeHBnT1pfZjlYa3RxRHgwNFZIZGZ2c1FtaEFDUEp5bTZoZEp5U01WV2NNUll2TXBuRDBMcWJMX1Vyb1BsVUYzMVlpcW94a3hBSVNfbWVZRExFUnppVmlCTFE3THA0a0FSXzZjNFlYdVBkVDJOV2hIM0xPY2JfWHIyb2wzbTZraTRFWG1QMGxhbGxJ?oc=5,2026-04-08T19:05:55
CL-000152,INCIDENT,SP-007,UNKNOWN,UNKNOWN,Cybersecurity,2026-02-23,2026-02-23,EV-CEE8CEA7B7,1,EV-CEE8CEA7B7,news,Weak,,,UNKNOWN affecting UNKNOWN in Cybersecurity.,0.55,Supply Chain Management Review,https://news.google.com/rss/articles/CBMikAFBVV95cUxPUk8xbjByTjdLUWJKMTJxZ19TWW1kVlZJbVduVFp5Ry0xX0dqbzJvazJpc21MdnZ2VE9XRFltaUV3VzYwejBSMzRJakFqNWJPVnJXbklBZDhsU1lxVEMwWXdKZnd6endkeFB4ZDVOd2dJdlc4bV9BWHRfV19vMG5fRS14WnVPOWpVeGR6NU9vRWQ?oc=5,2026-04-08T19:05:55
CL-000153,INCIDENT,SP-010,UNKNOWN,UNKNOWN,Physical Infrastructure,2026-02-25,2026-02-25,EV-F110FD199E,1,EV-F110FD199E,news,Weak,,,UNKNOWN affecting UNKNOWN in Physical Infrastructure.,0.5,BBC,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBKcXZ0ZE95cEZxU0RNUUlvZXB1S3VTTXRxTndjZHBOV29mYTZBaWZ6WnBFQTQ4OEVMeUJHeEFBUHNfMEV3XzRJZExuNzZXOUQzVU40UGFjb0dqZ2Fp?oc=5,2026-04-08T19:05:55
CL-000154,INCIDENT,SP-002,UNKNOWN,systems,Order Processing,2026-03-01,2026-03-01,EV-A5446A4E64,1,EV-A5446A4E64,news,Weak,,,UNKNOWN affecting systems in Order Processing.,0.5,The Friday Times,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNakpEY3ByQ1VVT0xkVllCYlhFWEozaFdQSm5PUDk5d3pFdWkyUWdSbjlZSmUtNEZrODRaZldaUUtTQ1UtSHpEczBiYVl2Y1BpR2tlZjFxd1pPNmtYaWxYNkdPbmROX25qTDVzYUtIWHlWMVc1Uy1TaFkxbU1YQjJ1TkRDU1VvUU5wWVNodWFXU3FQMEF2SnExUGV5RGMtOEVLQzZQdWtrWFJuemNzY1lDdnh3VW5XWTBqMnowNnNXU2U1eF9EcFBxQ0ZKdndyTkVGdHc?oc=5,2026-04-08T19:05:55
CL-000155,INCIDENT,SP-010,OUTAGE_APPLICATION,applications,Physical Infrastructure,2026-03-01,2026-03-01,EV-28538F3ACF,1,EV-28538F3ACF,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Physical Infrastructure.,0.55,Data Center Knowledge,https://news.google.com/rss/articles/CBMisgFBVV95cUxQUU00VUcyNzlleFc2RXo5bkFPTnl1RmJqSHozVmNjNzZsVTVJZkNQTmI4amx6QzFsenk3cDlxclQ0dEdPM2J0dXRCS0VObzdBTXNmWlZ4aWtZaU1ZX3c1YkJpMDhXaklOdGNKaFJyajB0VmRtbUJkYS1Qd2xUZExCdUstbndIb1ZuWlpkdTExbWVQdFpaUmlLdE5wa1dLRjVtWnJVRlpoUHpfMm03dGI2OUlR?oc=5,2026-04-08T19:05:55
CL-000156,INCIDENT,SP-004,UNKNOWN,UNKNOWN,Transportation & Logistics,2026-03-02,2026-03-02,EV-FC1EBDF8AF,1,EV-FC1EBDF8AF,news,Weak,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.,0.5,Fierce Pharma,https://news.google.com/rss/articles/CBMinwFBVV95cUxQZkZST0NFeENMdXF6TzlnSmlkMUxPVm1VaTVDZmpGc0d5bXhzaXI0eVItOWVyeFVLdTdPREV1T3c4T0dUMUhCNnVEeXFMTjFIdUd0b1puRF8tOGhtYVZIU2F1RXNoakQzMXNTYVZWZEdVZ1k5U0lTNFpaTUZHQldwSzItRS1MbmJDdW51NHA3aldtcThIYzhEMGh2RFVoV0E?oc=5,2026-04-08T19:05:55
CL-000157,INCIDENT,SP-006,OUTAGE_APPLICATION,applications,Identity & Access Management,2026-03-02,2026-03-02,EV-E909261F21,1,EV-E909261F21,news,Weak,,"disruption,outage",OUTAGE_APPLICATION affecting applications in Identity & Access Management.,0.75,MEXC,https://news.google.com/rss/articles/CBMiR0FVX3lxTE12RmxfNW5VRkFjVllId2ZCRFhGZ2JSRkpVa2NZX0VtaVRKcnRQLVVxa1h6ZkVLRHJJZ1ppRmh0N1JfTzVtOWNj?oc=5,2026-04-08T19:05:55
CL-000158,INCIDENT,SP-006,OUTAGE_APPLICATION,applications,Identity & Access Management,2026-03-02,2026-03-02,EV-A307767E88,1,EV-A307767E88,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Identity & Access Management.,0.55,The Economic Times,https://news.google.com/rss/articles/CBMivwJBVV95cUxQalRaOXNjYjg3TF9SV2hqNmFVNkt2eU00MG9wNFR2MDFqbHIyVmZCbzY5RkJjUlV3S0R4OWY2eUdPTUkxcS1mR3hMYXR0Vkp2X2ZxLXVnMmlYYzB5UEUzMVE1VVV3VzBQcFotbk5LbG1wZnNpRVRRSHdLeVBqRjVtMXZheTNYWVVXeVJzUkhQZzZ4bTRIQUZ5RjZuTS04MEltU3hzWEVRLW5DVGZ5SlZIRFN3eGJ5LVkzMjV0WXZDMVQyelRQci1uWkk5YnFTRUVBZklxSS1xb0VneUhlcnJYd05TLTJpdnczNlBmQzVMU2xGeW1uMnJsaElTUm4zUDM5NjI2ZWtKcEV6VzhXUGU3bV8wdHJRSVlidTRPdjNkcWZoZm9ZVlJGd1JUU0VKdm40dVZramtVSGFOVU84WE1R0gHEAkFVX3lxTFBCdFVldmQtN3JpeUpFTFlGbUo0TlRpMnB3WlJwZ2JreFFnV1VzQ29nME5RYjk2WEdXUDNyZl9WdFllQ0tXbVhOVG5nTnJEZmNZbnJLZkNiOFFEMVdmNmFtZnZ2MzlNdmlyb2xZYmI2WVI1ZEw0ZzRkVnhUX2RCdTRkcVJ5aWFMa250by1CSmNfMDNGYTJYSW5ZM0tLZ0pmQXVsR2NleVQ0TzczWHg0NTNrSkFvSjZwMjRkcF9KRE1JMVlkbUw4d0hrbzdvU3Q4eFFNektVam9oQmU0dm9YX0lEV3ROWjdyQ1NaTDVxUEp5dHphVTN2TVI3QTRXRmxnaUpEVmhKSmxnNm9qOTRXYkUwcVFoTHY0SERudG5JOEZLeC1rSk9pRXFNZzdKaWFtbVR4LUNfVkt0NnhxQTY5T1YzbjFfSA?oc=5,2026-04-08T19:05:55
CL-000159,INCIDENT,SP-009,UNKNOWN,UNKNOWN,Network Infrastructure,2026-03-02,2026-03-02,EV-F050407D65,1,EV-F050407D65,news,Weak,,,UNKNOWN affecting UNKNOWN in Network Infrastructure.,0.5,Business Insider,https://news.google.com/rss/articles/CBMipgFBVV95cUxOR3F5OHF5SFlhUlUzZ0F6VXVHb0FJU0h2UENiMHloaEZBYTBvRDR6bF94UUl4aGpyM0hzN1RPeGxDY2RkTWJhYXJxX1pobFAtdHp0MkcxRXZlWGdYX3hUUlNaWWhYcU0wY04yZkhHZXpFUFMtLTB6ZEl5UUZNLTZkUEc5R3hxREg0WUFWcjFtSVJfSF9MdTQwR2hJOFNEbERTUlNkbDFB?oc=5,2026-04-08T19:05:55
CL-000160,INCIDENT,SP-010,OUTAGE_CLOUD_REGION,region,Physical Infrastructure,2026-03-02,2026-03-02,EV-D290356B1D,1,EV-D290356B1D,news,Weak,,outage,OUTAGE_CLOUD_REGION affecting region in Physical Infrastructure.,0.7,TechRadar,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOSEFWVVptQ3VLVFloYUd0Y240UThEX2FLVk1Yd1hWRlFXMjNEMDN2bWpBdy1VQ3V6QzQwUlVnYnNITndOcUhGNFdXT1NSVlN3dHNnb0IxdVhlM25HeV9WdnNId2Eya015Y2JmQkpXOXFBSFdwZm9hTVc3ZjA1NEZYX2x2YmpDT0diWnRGdVNtMGg4ZUt5Nkd5TVJzNUVYZWJXUFpzMDQ4cFhxSm8?oc=5,2026-04-08T19:05:55
CL-000161,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-03-02,2026-03-02,EV-C4A373D721,1,EV-C4A373D721,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,AP News,https://news.google.com/rss/articles/CBMilwFBVV95cUxOTzFqWFViSEVMWFl6aUh5Q1I2cnRMUTQ2UzBTVGljbmpJSmdJVGl0M0hiemtaTkdsVUNZTXNjSks1cnBRbHFsV1BHSmlTNVZwVjZDalk5NlAtd2ZMakRDUlZ0ZllZdldxQ1F5UUJYUFRxZ0tjV1RETi1mSU1pSHhMdFREVmhtWEptM3dINXo5ZEJoc1p1NE5R?oc=5,2026-04-08T19:05:55
